1	11105542	10855542	10857875	3.51562499999875e-07
1	11105542	10857875	10858746	3.44431687716507e-07
1	11105542	10858746	10862323	6.34610008386878e-06
1	11105542	10862323	10866030	6.33935797140553e-06
1	11105542	10866030	10867821	6.30932439977683e-06
1	11105542	10867821	10868499	6.3421828908564e-06
1	11105542	10868499	10869052	6.32911392404873e-06
1	11105542	10869052	10871247	6.33257403189128e-06
1	11105542	10871247	10871340	6.45161290321077e-06
1	11105542	10871340	10873382	6.31733594515188e-06
1	11105542	10873382	10874152	7.14285714285664e-06
1	11105542	10874152	10874522	7.02702702702985e-06
1	11105542	10874522	10876600	3.60923965351313e-06
1	11105542	10876600	10879568	3.63881401617241e-06
1	11105542	10879568	10879725	3.82165605095782e-06
1	11105542	10879725	10883600	2.81290322580631e-06
1	11105542	10883600	10884911	0
1	11105542	10884911	10887923	0
1	11105542	10887923	10888791	0
1	11105542	10888791	10889451	0
1	11105542	10889451	10889952	0
1	11105542	10889952	10890026	0
1	11105542	10890026	10890155	0
1	11105542	10890155	10890771	0
1	11105542	10890771	10891339	0
1	11105542	10891339	10891500	0
1	11105542	10891500	10891777	0
1	11105542	10891777	10892933	0
1	11105542	10892933	10893081	0
1	11105542	10893081	10894724	0
1	11105542	10894724	10901907	0
1	11105542	10901907	10901994	0
1	11105542	10901994	10902673	2.6509572901316e-06
1	11105542	10902673	10902961	2.43055555555606e-06
1	11105542	10902961	10904330	2.6296566837111e-06
1	11105542	10904330	10904781	2.43902439024216e-06
1	11105542	10904781	10905365	2.56849315068503e-06
1	11105542	10905365	10905544	2.79329608938889e-06
1	11105542	10905544	10906634	2.56880733945007e-06
1	11105542	10906634	10907208	2.61324041811857e-06
1	11105542	10907208	10907729	2.49520153550623e-06
1	11105542	10907729	10907842	2.6548672566467e-06
1	11105542	10907842	10907940	3.06122448978878e-06
1	11105542	10907940	10908412	2.54237288135753e-06
1	11105542	10908412	10909299	3.38218714768897e-06
1	11105542	10909299	10909593	3.74149659863678e-06
1	11105542	10909593	10911447	3.39805825242693e-06
1	11105542	10911447	10912551	3.44202898550727e-06
1	11105542	10912551	10912624	2.73972602741521e-06
1	11105542	10912624	10913147	3.44168260038118e-06
1	11105542	10913147	10915507	3.43220338983079e-06
1	11105542	10915507	10917440	3.41438178996318e-06
1	11105542	10917440	10918667	3.42298288508628e-06
1	11105542	10918667	10918758	3.29670329669561e-06
1	11105542	10918758	10918936	3.93258426966374e-06
1	11105542	10918936	10919094	3.16455696202918e-06
1	11105542	10919094	10919936	3.56294536816272e-07
1	11105542	10919936	10920472	3.73134328357339e-07
1	11105542	10920472	10920513	0
1	11105542	10920513	10920542	3.44827586212218e-06
1	11105542	10920542	10920576	0
1	11105542	10920576	10920676	0
1	11105542	10920676	10921228	3.62318840578866e-07
1	11105542	10921228	10921903	4.44444444443409e-07
1	11105542	10921903	10922290	2.58397932815935e-07
1	11105542	10922290	10922467	5.64971751411113e-07
1	11105542	10922467	10922576	0
1	11105542	10922576	10923145	5.27240773288361e-07
1	11105542	10923145	10924043	3.34075723829956e-07
1	11105542	10924043	10924273	4.34782608694639e-07
1	11105542	10924273	10924710	1.35011441647608e-05
1	11105542	10924710	10926127	1.34791813690896e-05
1	11105542	10926127	10929009	1.353226925746e-05
1	11105542	10929009	10929298	1.34948096885806e-05
1	11105542	10929298	10929928	1.34920634920659e-05
1	11105542	10929928	10933817	6.6598097197223e-06
1	11105542	10933817	10934299	6.84647302904443e-06
1	11105542	10934299	10934874	6.60869565217396e-06
1	11105542	10934874	10934895	4.76190476189366e-06
1	11105542	10934895	10934979	7.14285714286164e-06
1	11105542	10934979	10935232	6.71936758893119e-06
1	11105542	10935232	10935423	8.90052356020914e-05
1	11105542	10935423	10935437	0
1	11105542	10935437	10935604	0
1	11105542	10935604	10935630	0
1	11105542	10935630	10936544	0
1	11105542	10936544	10937920	0
1	11105542	10937920	10938097	0
1	11105542	10938097	10938897	0
1	11105542	10938897	10939080	0
1	11105542	10939080	10940895	0
1	11105542	10940895	10941249	0
1	11105542	10941249	10944165	0
1	11105542	10944165	10947553	0
1	11105542	10947553	10947580	0
1	11105542	10947580	10950726	4.92689129052803e-06
1	11105542	10950726	10950848	4.91803278687378e-06
1	11105542	10950848	10951175	4.89296636086116e-06
1	11105542	10951175	10952387	4.86798679867878e-06
1	11105542	10952387	10955350	4.92743840701982e-06
1	11105542	10955350	10956645	4.94208494208577e-06
1	11105542	10956645	10957719	4.93482309124775e-06
1	11105542	10957719	10957984	4.90566037736046e-06
1	11105542	10957984	10958598	4.88599348533931e-06
1	11105542	10958598	10958935	5.04451038576073e-06
1	11105542	10958935	10960226	4.87993803253255e-06
1	11105542	10960226	10962372	4.93942218080157e-06
1	11105542	10962372	10963747	4.94545454545465e-06
1	11105542	10963747	10967917	4.91606714628302e-06
1	11105542	10967917	10968260	4.95626822157315e-06
1	11105542	10968260	10968479	5.02283105022472e-06
1	11105542	10968479	10968730	4.78087649402692e-06
1	11105542	10968730	10968966	0
1	11105542	10968966	10969950	0
1	11105542	10969950	10970184	0
1	11105542	10970184	10970922	0
1	11105542	10970922	10971088	0
1	11105542	10971088	10972521	0
1	11105542	10972521	10974329	0
1	11105542	10974329	10974827	0
1	11105542	10974827	10974904	0
1	11105542	10974904	10974968	0
1	11105542	10974968	10975582	0
1	11105542	10975582	10976695	0
1	11105542	10976695	10976715	0
1	11105542	10976715	10977102	0
1	11105542	10977102	10977240	0
1	11105542	10977240	10978062	0
1	11105542	10978062	10978316	0
1	11105542	10978316	10978810	0
1	11105542	10978810	10980544	0
1	11105542	10980544	10980998	0
1	11105542	10980998	10983842	0
1	11105542	10983842	10983951	0
1	11105542	10983951	10984406	0
1	11105542	10984406	10984562	0
1	11105542	10984562	10986308	0
1	11105542	10986308	10988493	0
1	11105542	10988493	10988817	0
1	11105542	10988817	10989016	0
1	11105542	10989016	10989128	0
1	11105542	10989128	10990361	0
1	11105542	10990361	10992104	0
1	11105542	10992104	10993727	2.86506469500924e-05
1	11105542	10993727	10995479	2.85958904109592e-05
1	11105542	10995479	10996382	2.85714285714289e-05
1	11105542	10996382	10997191	2.86773794808396e-05
1	11105542	10997191	10997598	2.85012285012275e-05
1	11105542	10997598	10998509	2.86498353457734e-05
1	11105542	10998509	10999600	0
1	11105542	10999600	11000276	0
1	11105542	11000276	11000721	0
1	11105542	11000721	11002189	0
1	11105542	11002189	11002232	0
1	11105542	11002232	11002488	0
1	11105542	11002488	11002579	3.29670329671513e-06
1	11105542	11002579	11002631	3.84615384614488e-06
1	11105542	11002631	11003273	3.27102803738386e-06
1	11105542	11003273	11004245	3.29218106995848e-06
1	11105542	11004245	11004737	3.4552845528447e-06
1	11105542	11004737	11005291	3.24909747292623e-06
1	11105542	11005291	11005495	3.43137254901161e-06
1	11105542	11005495	11005959	3.23275862068978e-06
1	11105542	11005959	11006017	3.44827586209156e-06
1	11105542	11006017	11006569	3.26086956521623e-06
1	11105542	11006569	11006668	4.04040404041257e-06
1	11105542	11006668	11006850	3.29670329669561e-06
1	11105542	11006850	11007072	3.15315315315381e-06
1	11105542	11007072	11007159	3.44827586208135e-06
1	11105542	11007159	11008102	3.28738069989383e-06
