1	16380196	16380196	16380196	5.00000000000201e-06
1	16380196	16380196	16380243	4.25531914892625e-06
1	16380196	16380243	16380488	4.89795918367656e-06
1	16380196	16380488	16380560	5.55555555554261e-06
1	16380196	16380560	16380582	4.54545454544395e-06
1	16380196	16380582	16380815	4.7210300429227e-06
1	16380196	16380815	16383267	4.93474714518769e-06
1	16380196	16383267	16383986	5.00695410291894e-06
1	16380196	16383986	16389026	4.94047619047666e-06
1	16380196	16389026	16390988	4.94393476044786e-06
1	16380196	16390988	16391056	4.41176470587207e-06
1	16380196	16391056	16391217	4.96894409938937e-06
1	16380196	16391217	16393357	4.95327102803746e-06
1	16380196	16393357	16393393	1.94444444443991e-05
1	16380196	16393393	16393811	1.84210526315785e-05
1	16380196	16393811	16393952	1.84397163120642e-05
1	16380196	16393952	16394388	1.8348623853209e-05
1	16380196	16394388	16394859	1.847133757962e-05
1	16380196	16394859	16395029	1.47058823529278e-05
1	16380196	16395029	16395147	1.35593220338968e-05
1	16380196	16395147	16395362	1.44186046511622e-05
1	16380196	16395362	16396318	1.42259414225944e-05
1	16380196	16396318	16396625	1.43322475570046e-05
1	16380196	16396625	16396806	1.43646408839837e-05
1	16380196	16396806	16398375	5.09878903761433e-07
1	16380196	16398375	16400384	5.97312095568543e-07
1	16380196	16400384	16406162	5.53824852890213e-07
1	16380196	16406162	16408917	5.44464609800384e-07
1	16380196	16408917	16413291	5.71559213534815e-07
1	16380196	16413291	16414088	5.01882057715267e-07
1	16380196	16414088	16422010	5.68038374147964e-07
1	16380196	16422010	16437691	5.61188699700326e-07
1	16380196	16437691	16437746	0
1	16380196	16437746	16440392	5.66893424036303e-07
1	16380196	16440392	16441032	4.68749999998908e-07
1	16380196	16441032	16441728	5.74712643676821e-07
1	16380196	16441728	16441739	0
1	16380196	16441739	16442847	5.41516245489309e-07
1	16380196	16442847	16442908	1.63934426229126e-06
1	16380196	16442908	16443231	6.19195046438185e-07
1	16380196	16443231	16443483	3.96825396824472e-07
1	16380196	16443483	16446349	5.58269364968536e-07
1	16380196	16446349	16446980	8.24088748019349e-06
