1	9034733	9034733	9034972	1.01633393829422e-05
1	9034733	9034972	9035013	9.75609756095287e-06
1	9034733	9035013	9035059	1.08695652174046e-05
1	9034733	9035059	9036014	1.01570680628259e-05
1	9034733	9036014	9036614	1.01666666666667e-05
1	9034733	9036614	9037273	1.01669195751144e-05
1	9034733	9037273	9039022	1.01772441395089e-05
1	9034733	9039022	9039704	3.07917888562853e-06
1	9034733	9039704	9042447	3.17170980678128e-06
1	9034733	9042447	9042623	3.40909090909306e-06
1	9034733	9042623	9044562	3.14595152140278e-06
1	9034733	9044562	9045124	3.20284697508782e-06
1	9034733	9045124	9045405	2.84697508896766e-06
1	9034733	9045405	9047880	3.19191919191893e-06
1	9034733	9047880	9048244	3.02197802198074e-06
1	9034733	9048244	9048625	3.14960629920992e-06
1	9034733	9048625	9049032	3.19410319410448e-06
1	9034733	9049032	9049872	0
1	9034733	9049872	9050758	0
1	9034733	9050758	9050823	0
1	9034733	9050823	9051696	0
1	9034733	9051696	9053586	0
1	9034733	9053586	9054049	0
1	9034733	9054049	9054584	0
1	9034733	9054584	9056769	0
1	9034733	9056769	9058028	0
1	9034733	9058028	9058546	0
1	9034733	9058546	9060170	6.71182266009819e-06
1	9034733	9060170	9060210	0
1	9034733	9060210	9060789	0
1	9034733	9060789	9061042	0
1	9034733	9061042	9061161	0
1	9034733	9061161	9061382	0
1	9034733	9061382	9061723	0
1	9034733	9061723	9062932	0
1	9034733	9062932	9062952	0
1	9034733	9062952	9063238	0
1	9034733	9063238	9063265	0
1	9034733	9063265	9063602	0
1	9034733	9063602	9065422	0
1	9034733	9065422	9065879	4.94529540481414e-05
1	9034733	9065879	9066132	4.94071146245031e-05
1	9034733	9066132	9066171	4.87179487179718e-05
1	9034733	9066171	9066695	4.94274809160306e-05
1	9034733	9066695	9066780	4.94117647058717e-05
1	9034733	9066780	9066967	4.91978609625757e-05
1	9034733	9066967	9067142	4.97142857142815e-05
1	9034733	9067142	9067660	4.92277992277977e-05
1	9034733	9067660	9067674	5.00000000000104e-05
1	9034733	9067674	9068020	4.9421965317922e-05
1	9034733	9068020	9068053	4.84848484848431e-05
1	9034733	9068053	9068133	4.99999999999945e-05
1	9034733	9068133	9068213	4.87499999999974e-05
1	9034733	9068213	9068386	4.97109826589566e-05
1	9034733	9068386	9068603	4.93087557603765e-05
1	9034733	9068603	9070332	4.93927125506072e-05
1	9034733	9070332	9070363	4.83870967741954e-05
1	9034733	9070363	9070589	4.95575221238883e-05
1	9034733	9070589	9070930	4.92668621700878e-05
1	9034733	9070930	9071125	4.92307692307729e-05
1	9034733	9071125	9072773	4.93932038834954e-05
1	9034733	9072773	9073801	4.94163424124502e-05
1	9034733	9073801	9074240	0
1	9034733	9074240	9074465	0
1	9034733	9074465	9074728	0
