chr22	44107354	44107503
chr22	44112550	44112852
chr22	44127578	44127691
chr22	44131736	44131873
chr22	44151645	44151712
chr22	44161184	44161273
chr22	44168771	44168983
chr22	44178059	44178205
chr22	44204874	44205011
chr22	44208047	44208217
chr22	44223393	44223520
chr22	44224939	44225078
chr22	44229519	44229614
chr22	44234746	44234873
chr22	44235824	44235905
chr22	44237681	44237820
chr22	44258093	44258378
chr22	44275557	44276765
chr22	44277437	44277554
chr22	44280092	44280225
chr22	44282182	44282368
chr22	44283470	44283531
chr22	44285204	44285418
chr22	44285678	44285831
chr22	44286941	44287174
chr22	44287567	44287893
chr22	44319618	44319978
chr22	44322814	44323047
chr22	44324703	44324769
chr22	44328757	44328967
chr22	44330485	44330546
chr22	44332930	44333152
chr22	44335872	44336005
chr22	44340570	44340675
chr22	44342033	44343448
chr22	44351260	44351478
chr22	44359165	44359276
chr22	44360331	44360433
chr22	44364610	44364698
chr22	44368115	44368222
chr22	44368750	44368881
chr22	44369115	44369203
chr22	44370474	44372063
chr22	44372629	44372701
chr22	44373751	44373838
chr22	44377270	44377341
chr22	44379812	44379880
chr22	44386144	44386286
chr22	44392217	44392412
chr22	44395090	44395291
chr22	44395413	44395553
chr22	44420156	44420331
chr22	44422183	44422256
chr22	44464996	44465042
chr22	44489807	44489897
chr22	44495932	44496003
chr22	44514917	44515020
chr22	44527366	44527507
chr22	44528773	44528889
chr22	44532339	44532398
chr22	44536003	44536023
chr22	44543740	44543802
chr22	44546536	44546622
chr22	44547362	44547431
chr22	44553861	44553963
chr22	44559737	44559810
chr22	44564481	44565112
chr22	44568835	44569071
chr22	44576769	44577065
chr22	44577215	44577250
chr22	44577621	44577797
chr22	44579197	44579288
chr22	44581687	44582343
chr22	44582456	44583052
chr22	44583655	44583758
chr22	44584993	44585134
chr22	44220386	44222913
chr22	44383785	44385884
chr22	44087237	44087243
chr22	44087343	44087354
chr22	44087580	44087591
chr22	44090133	44090160
chr22	44091136	44091171
chr22	44091615	44091637
chr22	44093058	44093071
chr22	44093108	44093155
chr22	44093413	44093419
chr22	44093482	44093494
chr22	44096097	44096111
chr22	44096275	44096283
chr22	44097656	44097667
chr22	44097697	44097705
chr22	44097715	44097728
chr22	44098012	44098025
chr22	44098032	44098042
chr22	44098058	44098063
chr22	44103205	44103222
chr22	44107265	44107281
chr22	44107329	44107332
chr22	44107349	44107375
chr22	44107381	44107388
chr22	44107399	44107407
chr22	44107408	44107413
chr22	44107416	44107419
chr22	44107420	44107430
chr22	44107432	44107434
chr22	44107439	44107443
chr22	44107452	44107461
chr22	44107462	44107476
chr22	44107477	44107488
chr22	44107501	44107506
chr22	44107582	44107589
chr22	44107609	44107625
chr22	44107630	44107635
chr22	44107641	44107643
chr22	44107646	44107672
chr22	44107705	44107723
chr22	44107729	44107731
chr22	44107770	44107781
chr22	44107786	44107823
chr22	44107838	44107844
chr22	44107864	44107876
chr22	44107906	44107913
chr22	44107981	44107989
chr22	44108045	44108052
chr22	44108054	44108060
chr22	44108079	44108085
chr22	44108108	44108113
chr22	44108162	44108166
chr22	44108830	44108835
chr22	44109903	44109910
chr22	44109918	44109926
chr22	44110397	44110407
chr22	44111610	44111619
chr22	44112725	44112739
chr22	44112752	44112757
chr22	44112852	44112854
chr22	44113241	44113258
chr22	44113530	44113536
chr22	44113889	44113898
chr22	44114103	44114136
chr22	44114145	44114150
chr22	44114167	44114223
chr22	44114226	44114237
chr22	44114248	44114281
