chr22	44107354	44107503
chr22	44112550	44112852
chr22	44127578	44127691
chr22	44131736	44131873
chr22	44151645	44151712
chr22	44161184	44161273
chr22	44168771	44168983
chr22	44178059	44178205
chr22	44204874	44205011
chr22	44208047	44208217
chr22	44223393	44223520
chr22	44224939	44225078
chr22	44229519	44229614
chr22	44234746	44234873
chr22	44235824	44235905
chr22	44237681	44237820
chr22	44258093	44258378
chr22	44275557	44276765
chr22	44277437	44277554
chr22	44280092	44280225
chr22	44282182	44282368
chr22	44283470	44283531
chr22	44285204	44285418
chr22	44285678	44285831
chr22	44286941	44287174
chr22	44287567	44287893
chr22	44319618	44319978
chr22	44322814	44323047
chr22	44324703	44324769
chr22	44328757	44328967
chr22	44330485	44330546
chr22	44332930	44333152
chr22	44335872	44336005
chr22	44340570	44340675
chr22	44342033	44343448
chr22	44351260	44351478
chr22	44359165	44359276
chr22	44360331	44360433
chr22	44364610	44364698
chr22	44368115	44368222
chr22	44368750	44368881
chr22	44369115	44369203
chr22	44370474	44372063
chr22	44372629	44372701
chr22	44373751	44373838
chr22	44377270	44377341
chr22	44379812	44379880
chr22	44386144	44386286
chr22	44392217	44392412
chr22	44395090	44395291
chr22	44395413	44395553
chr22	44420156	44420331
chr22	44422183	44422256
chr22	44464996	44465042
chr22	44489807	44489897
chr22	44495932	44496003
chr22	44514917	44515020
chr22	44527366	44527507
chr22	44528773	44528889
chr22	44532339	44532398
chr22	44536003	44536023
chr22	44543740	44543802
chr22	44546536	44546622
chr22	44547362	44547431
chr22	44553861	44553963
chr22	44559737	44559810
chr22	44564481	44565112
chr22	44568835	44569071
chr22	44576769	44577065
chr22	44577215	44577250
chr22	44577621	44577797
chr22	44579197	44579288
chr22	44581687	44582343
chr22	44582456	44583052
chr22	44583655	44583758
chr22	44584993	44585134
chr22	44220386	44222913
chr22	44383785	44385884
