chr2	27234636	27236332
chr2	27236802	27236960
chr2	27237368	27237480
chr2	27237632	27237852
chr2	27245079	27245207
chr2	27245079	27245207
chr2	27246199	27246345
chr2	27246963	27247165
chr2	27248450	27248605
chr2	27248747	27248900
chr2	27249147	27250087
chr2	27255773	27256034
chr2	27256934	27257134
chr2	27258002	27258153
chr2	27258461	27258596
chr2	27258837	27258920
chr2	27259354	27259460
chr2	27259572	27259654
chr2	27259944	27260046
chr2	27260428	27260570
chr2	27261013	27261105
chr2	27261351	27261400
chr2	27261569	27261683
chr2	27261914	27262032
chr2	27262608	27262705
chr2	27255773	27256034
chr2	27256934	27257134
chr2	27258002	27258153
chr2	27258837	27258920
chr2	27259354	27259460
chr2	27259572	27259654
chr2	27259944	27260046
chr2	27260428	27260570
chr2	27261013	27261105
chr2	27261351	27261400
chr2	27261569	27261683
chr2	27261914	27262032
chr2	27262608	27262705
chr2	27263212	27263364
chr2	27263578	27264565
chr2	27263212	27263364
chr2	27263578	27264565
chr2	27273649	27273738
chr2	27273649	27273738
chr2	27274081	27274154
chr2	27274490	27274661
chr2	27275780	27276041
chr2	27276269	27276441
chr2	27276763	27276927
chr2	27277497	27277675
chr2	27277942	27278121
chr2	27278549	27279006
chr2	27274490	27274661
chr2	27275780	27276041
chr2	27276269	27276441
chr2	27276763	27276927
chr2	27277497	27277675
chr2	27277942	27278121
chr2	27278549	27279006
chr2	27274490	27274661
chr2	27275780	27276041
chr2	27276269	27276441
chr2	27276763	27276927
chr2	27277497	27277675
chr2	27277942	27278121
chr2	27278549	27279006
chr2	27279490	27279660
chr2	27280170	27280306
chr2	27281267	27281470
chr2	27282057	27282403
chr2	27279490	27279660
chr2	27280170	27280306
chr2	27281267	27281470
chr2	27282057	27282272
chr2	27290361	27290514
chr2	27291499	27291612
chr2	27292440	27292574
chr2	27292959	27293490
chr2	27279490	27279660
chr2	27280170	27280306
chr2	27281267	27281470
chr2	27282057	27282272
chr2	27290361	27290514
chr2	27291499	27291612
chr2	27291915	27291962
chr2	27292440	27292574
chr2	27292959	27293490
chr2	27294216	27294330
chr2	27293341	27293589
chr2	27294193	27294331
chr2	27294468	27294567
chr2	27301434	27302103
chr2	27303018	27303138
chr2	27303599	27303820
chr2	27304950	27305849
chr2	27305906	27306017
chr2	27301434	27302103
chr2	27303018	27303138
chr2	27303599	27303820
chr2	27304950	27306879
chr2	27307282	27307399
chr2	27307858	27307876
chr2	27308027	27308165
chr2	27308545	27309265
chr2	27306464	27306894
chr2	27307282	27307399
chr2	27307858	27307876
chr2	27308027	27308165
chr2	27308545	27309265
chr2	27309610	27310219
chr2	27309610	27310219
chr2	27309610	27310219
chr2	27315199	27315316
chr2	27317344	27317479
chr2	27319596	27319669
chr2	27320370	27320517
chr2	27322063	27322152
chr2	27322287	27322445
chr2	27322532	27323619
chr2	27315199	27315316
chr2	27317667	27317802
chr2	27319596	27319669
chr2	27320370	27320517
chr2	27322063	27322152
chr2	27322287	27322445
chr2	27322532	27323619
chr2	27319596	27319669
chr2	27320370	27320517
chr2	27322063	27322152
chr2	27322287	27322445
chr2	27322532	27323619
chr2	27323946	27324255
chr2	27324306	27324756
chr2	27324964	27325089
chr2	27325227	27325298
chr2	27325393	27325459
chr2	27327154	27327605
chr2	27322220	27322708
chr2	27323283	27323410
chr2	27324655	27324756
chr2	27324964	27325089
chr2	27325227	27325298
chr2	27325393	27325459
chr2	27323461	27324756
chr2	27324964	27325089
chr2	27325227	27325298
chr2	27325393	27325459
chr2	27327154	27327245
chr2	27323946	27324255
chr2	27324306	27324756
chr2	27324964	27325089
chr2	27325227	27325298
chr2	27325393	27325459
chr2	27327154	27327245
chr2	27322220	27322708
chr2	27324964	27325089
chr2	27325227	27325298
chr2	27325393	27325459
chr2	27327154	27327245
chr2	27323461	27324756
chr2	27324964	27325089
chr2	27325227	27325298
chr2	27325393	27325459
chr2	27327154	27327245
