chrY	393213	393230
chrY	3670012	3670020
chrY	9306092	9306173
chrY	21233658	21233729
chrY	21757898	21757968
chrY	23592580	23593013
chrY	25820925	25821307
chrY	58848253	58851798
chrY	12964	13205
chrY	14152	14168
chrY	14253	14266
chrY	14377	14384
chrY	14577	14595
chrY	17383	17408
chrY	17437	17457
chrY	17472	17497
chrY	17576	17606
chrY	19235	19261
chrY	19279	19439
chrY	19483	19489
chrY	19530	19581
chrY	19618	19641
chrY	19773	19793
chrY	19969	19977
chrY	20401	20404
chrY	20418	20420
chrY	20503	20506
chrY	20569	20574
chrY	20588	20592
chrY	20652	20683
chrY	20700	20740
chrY	20813	21018
chrY	27475	27673
chrY	30362	30561
chrY	30636	30744
chrY	30819	30863
chrY	30941	30985
chrY	31238	31410
chrY	32218	32306
chrY	33522	35021
chrY	35024	37146
chrY	37219	37351
chrY	37379	38177
chrY	38802	38908
chrY	39599	39637
chrY	40108	40641
chrY	40696	41666
chrY	41669	44776
chrY	98724	98794
chrY	98808	98855
chrY	98880	98946
chrY	99040	99091
chrY	99321	99355
chrY	111090	111287
chrY	114553	114568
chrY	114797	114905
chrY	116844	116851
chrY	117004	117016
chrY	117208	117218
chrY	117239	117248
chrY	117863	117946
chrY	118811	119039
chrY	119056	119160
chrY	119177	119338
chrY	119355	119366
chrY	119610	119685
chrY	119816	120025
chrY	120440	120551
chrY	121639	121665
chrY	121677	121697
chrY	121730	121769
chrY	124387	124503
chrY	124720	124757
chrY	124841	124913
chrY	125357	125394
chrY	125445	125738
chrY	125755	126095
chrY	126105	126148
chrY	126170	126398
chrY	126538	126678
chrY	128008	128096
chrY	129402	129460
chrY	134587	134611
chrY	134778	134804
chrY	134928	134966
chrY	135005	135186
chrY	135225	135406
chrY	135422	135571
chrY	135592	135626
chrY	135643	135681
chrY	135720	135791
chrY	135807	135923
chrY	135984	136121
chrY	136138	136231
chrY	136270	136671
chrY	136692	136726
chrY	136743	136781
chrY	136797	136836
chrY	136853	136891
chrY	136930	136968
chrY	137010	137331
chrY	137370	137500
chrY	137536	137563
chrY	137661	137790
chrY	137839	137939
chrY	138848	138864
chrY	139180	139195
chrY	139630	139701
chrY	142078	142084
chrY	143933	143943
chrY	144326	144330
chrY	144417	144421
chrY	144492	144505
chrY	144786	144805
chrY	147653	147744
chrY	150185	150412
chrY	150911	150937
chrY	150944	150952
chrY	150956	150986
chrY	155366	155376
chrY	155396	155442
chrY	155456	155473
chrY	155477	155485
chrY	155494	155502
chrY	155506	155508
chrY	155513	155526
chrY	155530	155542
chrY	157305	157430
chrY	157435	157465
chrY	158162	158166
chrY	158176	158182
chrY	158186	158197
chrY	158201	158245
chrY	158247	158263
chrY	158267	158287
chrY	158294	158331
chrY	159698	159703
chrY	159710	159728
chrY	159734	159748
chrY	159752	159760
chrY	159788	159808
chrY	159809	159825
chrY	159842	159859
chrY	159865	159868
chrY	159875	159877
chrY	159878	159888
chrY	165756	165763
chrY	165768	165779
chrY	165780	165785
chrY	165786	165801
chrY	165807	165824
chrY	165828	165848
chrY	165858	165863
chrY	165876	165881
chrY	165884	165891
chrY	165894	165896
chrY	165897	165899
chrY	165915	165941
chrY	165954	165959
chrY	165966	165971
chrY	165975	165992
chrY	171739	171779
chrY	171782	171800
chrY	171801	171869
chrY	172783	173302
chrY	173340	173516
chrY	173529	173569
chrY	173577	173622
chrY	173669	173895
chrY	174021	174046
chrY	174056	174064
chrY	174068	174076
chrY	174077	174090
chrY	174098	174106
chrY	174110	174127
chrY	174137	174153
chrY	174161	174166
chrY	174175	174193
chrY	174385	174398
chrY	174407	174460
chrY	174464	174502
chrY	174506	174537
chrY	174539	174550
chrY	176676	176710
chrY	176836	177154
chrY	177630	177637
chrY	178080	178106
chrY	178107	178241
chrY	178245	178252
chrY	178260	178262
chrY	178263	178265
chrY	178266	178282
chrY	178284	178303
chrY	178310	178320
chrY	178524	178530
chrY	178661	178669
