chr22	40492878	40492894
chr22	40494930	40494945
chr22	40496887	40496897
chr22	40496917	40496926
chr22	40497564	40497578
chr22	40497608	40497632
chr22	40497670	40497688
chr22	40497698	40497716
chr22	40497726	40497734
chr22	40497769	40497779
chr22	40497790	40497845
chr22	40497848	40497857
chr22	40497867	40497950
chr22	40497959	40498057
chr22	40498061	40498090
chr22	40498093	40498106
chr22	40498177	40498193
chr22	40498251	40498255
chr22	40498258	40498269
chr22	40498278	40498309
chr22	40498322	40498337
chr22	40498380	40498390
chr22	40498452	40498464
chr22	40498506	40498523
chr22	40498558	40498563
chr22	40498581	40498587
chr22	40500346	40500355
chr22	40500898	40500918
chr22	40501011	40501027
chr22	40501456	40501460
chr22	40501535	40501546
chr22	40502271	40502609
chr22	40502613	40502759
chr22	40502760	40502857
chr22	40502859	40502900
chr22	40502904	40502958
chr22	40502963	40502986
chr22	40502991	40503090
chr22	40503099	40503107
chr22	40503284	40503293
chr22	40503365	40503374
chr22	40503440	40503467
chr22	40503597	40503605
chr22	40503691	40503700
chr22	40503829	40503858
chr22	40503863	40503922
chr22	40503932	40503937
chr22	40503940	40503965
chr22	40503991	40504006
chr22	40504009	40504084
chr22	40504103	40504126
chr22	40504163	40504175
chr22	40504214	40504226
chr22	40504229	40504244
chr22	40505150	40505248
chr22	40505710	40505714
chr22	40505901	40505915
chr22	40506406	40506420
chr22	40507371	40507378
chr22	40507447	40507451
chr22	40509224	40509230
chr22	40509281	40509294
chr22	40509785	40509790
chr22	40509889	40509916
chr22	40509945	40509956
chr22	40510156	40510162
chr22	40510206	40510211
chr22	40510288	40510296
chr22	40510633	40510662
chr22	40510750	40510755
chr22	40510849	40510865
chr22	40510929	40510935
chr22	40511044	40511051
chr22	40511061	40511065
chr22	40511144	40511157
chr22	40511234	40511240
chr22	40511280	40511290
chr22	40511304	40511318
chr22	40511888	40511896
chr22	40511898	40511904
chr22	40512189	40512200
chr22	40512213	40512219
chr22	40512345	40512368
chr22	40512642	40512648
chr22	40513047	40513141
chr22	40513500	40513507
chr22	40514180	40514258
chr22	40514397	40514414
chr22	40514761	40514768
chr22	40514852	40514859
chr22	40515191	40515203
chr22	40516045	40516078
chr22	40517375	40517401
chr22	40517407	40517420
chr22	40517450	40517464
chr22	40517472	40517534
chr22	40517554	40517559
chr22	40517567	40517579
chr22	40517588	40517604
chr22	40517609	40517631
chr22	40517677	40517685
chr22	40517719	40517732
chr22	40517744	40517760
chr22	40517769	40517777
chr22	40517793	40517846
chr22	40517856	40517873
chr22	40517880	40517886
chr22	40518120	40518124
chr22	40518261	40518271
chr22	40519169	40519185
chr22	40519835	40519842
chr22	40519877	40519892
chr22	40519970	40519983
chr22	40520194	40520197
chr22	40521104	40521126
chr22	40521206	40521217
chr22	40521289	40521293
chr22	40521463	40521468
chr22	40521738	40521742
chr22	40521767	40521771
chr22	40521773	40521874
chr22	40521898	40521905
chr22	40522039	40522041
chr22	40522148	40522152
chr22	40523592	40523602
chr22	40524041	40524049
chr22	40524070	40524074
chr22	40524219	40524229
chr22	40524320	40524333
chr22	40524829	40524840
chr22	40525633	40525644
chr22	40525978	40525984
chr22	40526005	40526015
chr22	40526022	40526038
chr22	40526345	40526351
chr22	40526407	40526427
chr22	40527277	40527285
chr22	40527683	40527702
chr22	40527763	40527767
chr22	40527941	40527952
chr22	40528053	40528059
chr22	40529072	40529083
chr22	40529106	40529155
chr22	40530411	40530424
chr22	40530929	40530949
chr22	40531073	40531087
chr22	40531235	40531249
chr22	40532149	40532162
chr22	40532192	40532203
chr22	40532347	40532354
chr22	40532899	40532918
chr22	40533301	40533320
chr22	40533583	40533600
chr22	40533685	40533699
chr22	40534155	40534164
chr22	40534590	40534606
chr22	40535828	40535861
chr22	40536266	40536350
chr22	40537631	40537686
chr22	40542164	40542206
chr22	40542359	40542386
chr22	40543173	40543187
chr22	40546467	40546510
chr22	40549510	40549537
chr22	40550983	40550995
chr22	40551729	40551743
chr22	40551828	40551841
chr22	40551970	40551973
chr22	40552052	40552055
chr22	40552090	40552194
chr22	40552197	40552214
chr22	40552220	40552233
chr22	40552237	40552244
chr22	40552263	40552267
chr22	40552285	40552289
chr22	40552309	40552318
chr22	40552339	40552346
chr22	40552358	40552363
chr22	40552367	40552381
chr22	40552400	40552416
chr22	40552421	40552450
chr22	40552452	40552487
chr22	40552520	40552531
chr22	40552570	40552585
chr22	40552592	40552602
chr22	40552611	40552657
chr22	40552661	40552667
chr22	40552678	40552701
chr22	40552707	40552712
chr22	40553166	40553227
chr22	40553244	40553252
chr22	40553265	40553275
chr22	40553311	40553321
chr22	40553334	40553341
chr22	40553368	40553384
chr22	40553393	40553403
chr22	40553422	40553432
chr22	40553457	40553604
chr22	40553931	40553940
chr22	40554026	40554041
chr22	40554056	40554102
chr22	40554405	40554419
chr22	40554433	40554482
chr22	40554487	40554516
chr22	40554575	40554588
chr22	40554785	40554790
chr22	40554909	40554920
chr22	40557271	40557276
chr22	40557462	40557469
chr22	40557674	40557684
chr22	40557786	40557801
chr22	40557822	40557835
chr22	40557840	40557847
chr22	40557851	40557859
chr22	40557861	40557869
chr22	40557877	40557883
chr22	40558689	40558701
chr22	40558772	40558782
chr22	40558825	40558865
chr22	40558875	40558946
chr22	40558951	40558962
chr22	40558970	40559009
chr22	40559056	40559077
chr22	40560003	40560011
chr22	40560055	40560061
chr22	40561510	40561517
chr22	40562276	40562312
chr22	40562344	40562355
chr22	40562482	40562498
chr22	40563013	40563041
chr22	40563466	40563513
chr22	40563550	40563568
chr22	40564239	40564253
chr22	40564299	40564309
chr22	40564493	40564499
chr22	40564775	40564783
chr22	40565736	40565746
chr22	40565904	40565936
chr22	40570104	40570126
chr22	40570543	40570555
chr22	40571571	40571586
chr22	40571634	40571685
chr22	40571687	40571746
chr22	40571780	40571793
chr22	40571837	40571853
chr22	40571859	40571874
chr22	40571915	40571919
chr22	40571925	40571937
chr22	40572847	40572877
chr22	40572916	40572923
chr22	40573182	40573188
chr22	40573208	40573232
chr22	40573383	40573396
chr22	40573409	40573420
chr22	40573482	40573495
chr22	40573506	40573516
chr22	40573536	40573546
chr22	40573556	40573606
chr22	40573609	40573626
chr22	40573628	40573702
chr22	40573705	40573746
chr22	40573753	40573792
chr22	40573793	40573829
chr22	40573843	40574158
chr22	40574162	40574168
chr22	40574169	40574286
chr22	40574290	40574326
chr22	40574330	40574342
chr22	40574346	40574387
chr22	40574397	40574402
chr22	40574405	40574412
chr22	40574416	40574421
